Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-05-17 08:56:00-04:00,"Ticker
BTC-USD    102944.0
Name: 2025-05-17 12:56:00+00:00, dtype: float64"
2025-05-17 08:57:00-04:00,"Ticker
BTC-USD    102961.695312
Name: 2025-05-17 12:57:00+00:00, dtype: float64"
2025-05-17 08:58:00-04:00,"Ticker
BTC-USD    102952.070312
Name: 2025-05-17 12:58:00+00:00, dtype: float64"
2025-05-17 08:59:00-04:00,"Ticker
BTC-USD    102951.195312
Name: 2025-05-17 12:59:00+00:00, dtype: float64"
2025-05-17 09:00:00-04:00,"Ticker
BTC-USD    102957.671875
Name: 2025-05-17 13:00:00+00:00, dtype: float64"
2025-05-17 09:01:00-04:00,"Ticker
BTC-USD    102950.90625
Name: 2025-05-17 13:01:00+00:00, dtype: float64"
2025-05-17 09:02:00-04:00,"Ticker
BTC-USD    102964.867188
Name: 2025-05-17 13:02:00+00:00, dtype: float64"
2025-05-17 09:03:00-04:00,"Ticker
BTC-USD    102913.546875
Name: 2025-05-17 13:03:00+00:00, dtype: float64"
2025-05-17 09:04:00-04:00,"Ticker
BTC-USD    102929.4375
Name: 2025-05-17 13:04:00+00:00, dtype: float64"
2025-05-17 09:05:00-04:00,"Ticker
BTC-USD    102926.046875
Name: 2025-05-17 13:05:00+00:00, dtype: float64"
2025-05-17 09:06:00-04:00,"Ticker
BTC-USD    102868.945312
Name: 2025-05-17 13:06:00+00:00, dtype: float64"
2025-05-17 09:07:00-04:00,"Ticker
BTC-USD    102864.007812
Name: 2025-05-17 13:07:00+00:00, dtype: float64"
2025-05-17 09:08:00-04:00,"Ticker
BTC-USD    102871.640625
Name: 2025-05-17 13:08:00+00:00, dtype: float64"
2025-05-17 09:09:00-04:00,"Ticker
BTC-USD    102856.507812
Name: 2025-05-17 13:09:00+00:00, dtype: float64"
2025-05-17 09:10:00-04:00,"Ticker
BTC-USD    102852.054688
Name: 2025-05-17 13:10:00+00:00, dtype: float64"
2025-05-17 09:11:00-04:00,"Ticker
BTC-USD    102901.101562
Name: 2025-05-17 13:11:00+00:00, dtype: float64"
2025-05-17 09:12:00-04:00,"Ticker
BTC-USD    103022.703125
Name: 2025-05-17 13:12:00+00:00, dtype: float64"
2025-05-17 09:13:00-04:00,"Ticker
BTC-USD    103046.9375
Name: 2025-05-17 13:13:00+00:00, dtype: float64"
2025-05-17 09:14:00-04:00,"Ticker
BTC-USD    103050.429688
Name: 2025-05-17 13:14:00+00:00, dtype: float64"
2025-05-17 09:15:00-04:00,"Ticker
BTC-USD    103081.570312
Name: 2025-05-17 13:15:00+00:00, dtype: float64"
2025-05-17 09:16:00-04:00,"Ticker
BTC-USD    103088.445312
Name: 2025-05-17 13:16:00+00:00, dtype: float64"
2025-05-17 09:17:00-04:00,"Ticker
BTC-USD    103078.234375
Name: 2025-05-17 13:17:00+00:00, dtype: float64"
2025-05-17 09:18:00-04:00,"Ticker
BTC-USD    103090.085938
Name: 2025-05-17 13:18:00+00:00, dtype: float64"
2025-05-17 09:19:00-04:00,"Ticker
BTC-USD    103077.15625
Name: 2025-05-17 13:19:00+00:00, dtype: float64"
2025-05-17 09:20:00-04:00,"Ticker
BTC-USD    103070.734375
Name: 2025-05-17 13:20:00+00:00, dtype: float64"
2025-05-17 09:21:00-04:00,"Ticker
BTC-USD    103044.414062
Name: 2025-05-17 13:21:00+00:00, dtype: float64"
2025-05-17 09:22:00-04:00,"Ticker
BTC-USD    103023.585938
Name: 2025-05-17 13:22:00+00:00, dtype: float64"
2025-05-17 09:23:00-04:00,"Ticker
BTC-USD    103009.039062
Name: 2025-05-17 13:23:00+00:00, dtype: float64"
2025-05-17 09:24:00-04:00,"Ticker
BTC-USD    102965.382812
Name: 2025-05-17 13:24:00+00:00, dtype: float64"
2025-05-17 09:25:00-04:00,"Ticker
BTC-USD    102921.265625
Name: 2025-05-17 13:25:00+00:00, dtype: float64"
2025-05-17 09:26:00-04:00,"Ticker
BTC-USD    102912.898438
Name: 2025-05-17 13:26:00+00:00, dtype: float64"
2025-05-17 09:27:00-04:00,"Ticker
BTC-USD    102907.984375
Name: 2025-05-17 13:27:00+00:00, dtype: float64"
2025-05-17 09:28:00-04:00,"Ticker
BTC-USD    102915.398438
Name: 2025-05-17 13:28:00+00:00, dtype: float64"
2025-05-17 09:29:00-04:00,"Ticker
BTC-USD    102909.179688
Name: 2025-05-17 13:29:00+00:00, dtype: float64"
2025-05-17 09:30:00-04:00,"Ticker
BTC-USD    102919.914062
Name: 2025-05-17 13:30:00+00:00, dtype: float64"
2025-05-17 09:31:00-04:00,"Ticker
BTC-USD    102963.914062
Name: 2025-05-17 13:31:00+00:00, dtype: float64"
2025-05-17 09:32:00-04:00,"Ticker
BTC-USD    102948.460938
Name: 2025-05-17 13:32:00+00:00, dtype: float64"
2025-05-17 09:33:00-04:00,"Ticker
BTC-USD    102918.328125
Name: 2025-05-17 13:33:00+00:00, dtype: float64"
2025-05-17 09:34:00-04:00,"Ticker
BTC-USD    102889.867188
Name: 2025-05-17 13:34:00+00:00, dtype: float64"
2025-05-17 09:35:00-04:00,"Ticker
BTC-USD    102922.445312
Name: 2025-05-17 13:35:00+00:00, dtype: float64"
2025-05-17 09:36:00-04:00,"Ticker
BTC-USD    102928.34375
Name: 2025-05-17 13:36:00+00:00, dtype: float64"
2025-05-17 09:37:00-04:00,"Ticker
BTC-USD    102871.40625
Name: 2025-05-17 13:37:00+00:00, dtype: float64"
2025-05-17 09:38:00-04:00,"Ticker
BTC-USD    102863.835938
Name: 2025-05-17 13:38:00+00:00, dtype: float64"
2025-05-17 09:39:00-04:00,"Ticker
BTC-USD    102854.6875
Name: 2025-05-17 13:39:00+00:00, dtype: float64"
2025-05-17 09:40:00-04:00,"Ticker
BTC-USD    102874.796875
Name: 2025-05-17 13:40:00+00:00, dtype: float64"
2025-05-17 09:41:00-04:00,"Ticker
BTC-USD    102882.242188
Name: 2025-05-17 13:41:00+00:00, dtype: float64"
2025-05-17 09:42:00-04:00,"Ticker
BTC-USD    102874.304688
Name: 2025-05-17 13:42:00+00:00, dtype: float64"
2025-05-17 09:43:00-04:00,"Ticker
BTC-USD    102848.804688
Name: 2025-05-17 13:43:00+00:00, dtype: float64"
2025-05-17 09:44:00-04:00,"Ticker
BTC-USD    102856.96875
Name: 2025-05-17 13:44:00+00:00, dtype: float64"
2025-05-17 09:45:00-04:00,"Ticker
BTC-USD    102841.367188
Name: 2025-05-17 13:45:00+00:00, dtype: float64"
2025-05-17 09:46:00-04:00,"Ticker
BTC-USD    102839.46875
Name: 2025-05-17 13:46:00+00:00, dtype: float64"
2025-05-17 09:47:00-04:00,"Ticker
BTC-USD    102764.328125
Name: 2025-05-17 13:47:00+00:00, dtype: float64"
2025-05-17 09:48:00-04:00,"Ticker
BTC-USD    102760.101562
Name: 2025-05-17 13:48:00+00:00, dtype: float64"
2025-05-17 09:49:00-04:00,"Ticker
BTC-USD    102758.445312
Name: 2025-05-17 13:49:00+00:00, dtype: float64"
2025-05-17 09:49:00-04:00,"Ticker
BTC-USD    102758.445312
Name: 2025-05-17 13:49:00+00:00, dtype: float64"
2025-05-17 09:50:00-04:00,"Ticker
BTC-USD    102727.921875
Name: 2025-05-17 13:50:00+00:00, dtype: float64"
2025-05-17 09:52:00-04:00,"Ticker
BTC-USD    102729.90625
Name: 2025-05-17 13:52:00+00:00, dtype: float64"
2025-05-17 09:53:00-04:00,"Ticker
BTC-USD    102722.398438
Name: 2025-05-17 13:53:00+00:00, dtype: float64"
2025-05-17 09:54:00-04:00,"Ticker
BTC-USD    102744.1875
Name: 2025-05-17 13:54:00+00:00, dtype: float64"
2025-05-17 09:55:00-04:00,"Ticker
BTC-USD    102750.945312
Name: 2025-05-17 13:55:00+00:00, dtype: float64"
2025-05-17 09:56:00-04:00,"Ticker
BTC-USD    102731.046875
Name: 2025-05-17 13:56:00+00:00, dtype: float64"
2025-05-17 09:57:00-04:00,"Ticker
BTC-USD    102691.179688
Name: 2025-05-17 13:57:00+00:00, dtype: float64"
2025-05-17 09:58:00-04:00,"Ticker
BTC-USD    102691.546875
Name: 2025-05-17 13:58:00+00:00, dtype: float64"
2025-05-17 09:59:00-04:00,"Ticker
BTC-USD    102698.828125
Name: 2025-05-17 13:59:00+00:00, dtype: float64"
2025-05-17 10:00:00-04:00,"Ticker
BTC-USD    102722.484375
Name: 2025-05-17 14:00:00+00:00, dtype: float64"
2025-05-17 10:01:00-04:00,"Ticker
BTC-USD    102727.757812
Name: 2025-05-17 14:01:00+00:00, dtype: float64"
2025-05-17 10:02:00-04:00,"Ticker
BTC-USD    102784.671875
Name: 2025-05-17 14:02:00+00:00, dtype: float64"
2025-05-17 10:03:00-04:00,"Ticker
BTC-USD    102800.601562
Name: 2025-05-17 14:03:00+00:00, dtype: float64"
